ID,Year,Month,pH,Conductivity,Solids_TDS,Turbidity,Date
100,2000,1,8.204398964834738,0.1008020996857722,0.0645133437988942,0.5699364915255426,2000-01-01
100,2000,2,8.344582492585713,0.1173202219365355,0.07508494203938272,0.8274694587262799,2000-02-01
100,2000,3,8.058399266405715,0.0995244304257606,0.06369563547248679,4.0924697515708575,2000-03-01
100,2000,4,8.2874148085131,0.0817290555342251,0.05230659554190407,1.49653217272346,2000-04-01
100,2000,5,8.535454215584176,0.199860540453088,0.1279107458899763,6.630477690220365,2000-05-01
100,2000,6,8.608375115868103,0.146159784844081,0.09354226230021183,1.515079220219443,2000-06-01
100,2000,7,8.5541958502411,0.1338310340866267,0.08565186181544109,13.725352439523236,2000-07-01
100,2000,8,8.41879967519926,0.0760732732046459,0.048686894850973376,3.352516611644617,2000-08-01
100,2000,9,8.569526423582717,0.0818214387703032,0.05236572081299405,1.9066304225347928,2000-09-01
100,2000,10,8.463159206134987,0.0998729854133297,0.063918710664531,0.637374558059709,2000-10-01
100,2000,11,8.267449726571137,0.0864464141826038,0.05532570507686644,1.3225625748838814,2000-11-01
100,2000,12,8.237395978704274,0.0586273136578287,0.03752148074101037,1.1361879748353585,2000-12-01
100,2001,1,8.204357514589436,0.1007985347749888,0.06451106225599283,0.5682309196814417,2001-01-01
100,2001,2,8.385974028601789,0.1288333534881594,0.08245334623242202,0.862105128019041,2001-02-01
100,2001,3,8.054137616232614,0.0997442917540955,0.06383634672262112,4.076785241808952,2001-03-01
100,2001,4,8.260975600027821,0.0801504478551346,0.05129628662728614,1.4618094818297365,2001-04-01
100,2001,5,8.530365092340164,0.199860540453088,0.1279107458899763,6.551063707972514,2001-05-01
100,2001,6,8.556167701342046,0.146159784844081,0.09354226230021183,1.7208077484447082,2001-06-01
100,2001,7,8.600053777419156,0.1234359793937498,0.07899902681199987,13.725352439523236,2001-07-01
100,2001,8,8.392658568809871,0.0779394569606799,0.049881252454835136,3.4343172316764004,2001-08-01
100,2001,9,8.586513641338785,0.07596424340987,0.048617115782316804,1.6345566698512817,2001-09-01
100,2001,10,8.46167028945895,0.1006337221102534,0.06440558215056218,0.6376973562789829,2001-10-01
100,2001,11,8.260055120699436,0.0801662789349105,0.05130641851834272,1.3821277203814069,2001-11-01
100,2001,12,8.238139627555068,0.0566652134409211,0.036265736602189506,1.2290074246264755,2001-12-01
100,2002,1,8.212930520716773,0.1007985347749888,0.06451106225599283,0.5764137014566825,2002-01-01
100,2002,2,8.385974028601789,0.1288155929358379,0.08244197947893626,0.8574788738121751,2002-02-01
100,2002,3,8.036018753772389,0.0998411109778411,0.0638983110258183,4.132331773249409,2002-03-01
100,2002,4,8.270503812111711,0.0798848651686813,0.051126313707956034,1.4688347609712031,2002-04-01
100,2002,5,8.520184357471555,0.1999906702592896,0.12799402896594533,6.55626679918205,2002-05-01
100,2002,6,8.560054917062489,0.146159784844081,0.09354226230021183,1.6165255878024345,2002-06-01
100,2002,7,8.282291042826401,0.135890390429192,0.08696984987468287,13.725352439523236,2002-07-01
100,2002,8,8.418532598039768,0.075588305885057,0.04837651576643648,3.4191877872636867,2002-08-01
100,2002,9,8.56959672081066,0.0816739190439396,0.05227130818812135,1.6752727459023375,2002-09-01
100,2002,10,8.462902000388617,0.0998494368418089,0.06390363957875769,0.637664103405581,2002-10-01
100,2002,11,8.258059960506067,0.086623405820765,0.0554389797252896,1.2992947974294784,2002-11-01
100,2002,12,8.237395978704274,0.0607642840040681,0.038889141762603587,1.13662710587953,2002-12-01
100,2003,1,8.205418055165786,0.1008020996857722,0.0645133437988942,0.5746868986142403,2003-01-01
100,2003,2,8.385974028601789,0.1175547787115355,0.07523505837538272,0.8448840439416105,2003-02-01
100,2003,3,8.03907028092374,0.0997009354279664,0.0638085986738985,4.130410926289757,2003-03-01
100,2003,4,8.261532364001603,0.0807758811424154,0.05169656393114586,1.4842630333422495,2003-04-01
100,2003,5,8.592347990544507,0.1999906702592896,0.12799402896594533,6.54287372827715,2003-05-01
100,2003,6,8.591503717341205,0.146159784844081,0.09354226230021183,1.5156013071008214,2003-06-01
100,2003,7,8.578771131180698,0.1348456847684565,0.08630123825181216,13.725352439523236,2003-07-01
100,2003,8,8.344224237804912,0.0674120164148851,0.043143690505526466,3.3270699660554013,2003-08-01
100,2003,9,8.593449679758026,0.075280118111104,0.04817927559110656,1.849764056994736,2003-09-01
100,2003,10,8.462902000388617,0.0998554231329568,0.06390747080509235,0.6376712061639191,2003-10-01
100,2003,11,8.25476787863818,0.080164206044926,0.051305091868752636,1.3821277203814069,2003-11-01
100,2003,12,8.237395978704274,0.0562419258898247,0.03599483256948781,1.1507594178695415,2003-12-01
100,2004,1,8.205420450665121,0.1014496408624381,0.06492777015196038,0.5500248714386139,2004-01-01
100,2004,2,8.385974028601789,0.1173208137069992,0.0750853207724795,0.8470070568226442,2004-02-01
100,2004,3,8.041175362224642,0.1004938782594185,0.06431608208602783,4.150974152681904,2004-03-01
100,2004,4,8.274306132082717,0.0801897944940268,0.051321468476177155,1.461997627171476,2004-04-01
100,2004,5,8.516460912660225,0.199860540453088,0.1279107458899763,6.6412732757395325,2004-05-01
100,2004,6,8.605344474899166,0.146159784844081,0.09354226230021183,1.52916460020173,2004-06-01
100,2004,7,8.550146402709245,0.1338585061467861,0.0856694439339431,13.72533468746837,2004-07-01
100,2004,8,8.389404729614473,0.0728370736937197,0.0466157271639806,3.348329550308687,2004-08-01
100,2004,9,8.589906409147863,0.0752432187559104,0.04815566000378266,1.9066304225347928,2004-09-01
100,2004,10,8.460804564492635,0.0933238347313481,0.059727254228062784,0.6376712061639191,2004-10-01
100,2004,11,8.25639170274634,0.0897893479303863,0.057465182675447236,1.3669851397479276,2004-11-01
100,2004,12,8.237395978704274,0.0571375882154374,0.03656805645787994,1.1377684563316537,2004-12-01
100,2005,1,8.204791861140624,0.1007985347749888,0.06451106225599283,0.5759502157658939,2005-01-01
100,2005,2,8.385974028601789,0.1222798227516262,0.07825908656104077,0.8252335681189342,2005-02-01
100,2005,3,8.022601769745734,0.0997586042325855,0.06384550670885472,4.067012522308289,2005-03-01
100,2005,4,8.287485387988893,0.0798721815854021,0.051118196214657345,1.4521055156708922,2005-04-01
100,2005,5,8.56797191154355,0.1999906702592896,0.12799402896594533,6.559662768940496,2005-05-01
100,2005,6,8.595852228505446,0.146159784844081,0.09354226230021183,1.5016157249594568,2005-06-01
100,2005,7,8.557497678040443,0.1339286104550724,0.08571431069124634,13.72533468746837,2005-07-01
100,2005,8,8.317795219462784,0.0684396084842838,0.043801349429941634,3.3358045468057704,2005-08-01
100,2005,9,8.569893807025139,0.0817966724003486,0.052349870336223105,1.6345566698512817,2005-09-01
100,2005,10,8.46544086786422,0.0991271291252921,0.06344136264018695,0.6376712061639191,2005-10-01
100,2005,11,8.259779803430215,0.0876819076759363,0.05611642091259923,1.202914756342524,2005-11-01
100,2005,12,8.237395978704274,0.0788073181120677,0.05043668359172333,1.10554432826302,2005-12-01
100,2006,1,8.206183821500444,0.1007985347749888,0.06451106225599283,0.5774915587493821,2006-01-01
100,2006,2,8.385974028601789,0.1173202219365355,0.07508494203938272,0.8359978315071518,2006-02-01
100,2006,3,8.038381196469473,0.0997586042325855,0.06384550670885472,4.130673806564642,2006-03-01
100,2006,4,8.275054863245076,0.0808727394927141,0.05175855327533703,1.4904413451411125,2006-04-01
100,2006,5,8.52044486497832,0.199860540453088,0.1279107458899763,6.630014461789,2006-05-01
100,2006,6,8.585497690374822,0.146159784844081,0.09354226230021183,1.5856978506519483,2006-06-01
100,2006,7,8.570333375936288,0.1350219152002343,0.08641402572814995,13.72533468746837,2006-07-01
100,2006,8,8.373742710729566,0.0690104192201589,0.04416666830090169,3.3910326508150326,2006-08-01
100,2006,9,8.583559066121987,0.079788442298435,0.0510646030709984,1.9066304225347928,2006-09-01
100,2006,10,8.463213206745234,0.0928611188584663,0.059431116069418435,0.6376712061639191,2006-10-01
100,2006,11,8.268423046743244,0.0878675760084498,0.056235248645407875,1.2045929033435672,2006-11-01
100,2006,12,8.238152559075019,0.0569405009284367,0.03644192059419949,1.0794052542865955,2006-12-01
100,2007,1,8.202090286817809,0.1007985347749888,0.06451106225599283,0.581075784969971,2007-01-01
100,2007,2,8.295014963425405,0.1222798227516262,0.07825908656104077,0.8323390478994994,2007-02-01
100,2007,3,8.024956629218678,0.1003439208752833,0.06422010936018131,4.131906334668356,2007-03-01
100,2007,4,8.282152933254778,0.0808497585076142,0.051743845444873086,1.515814255985536,2007-04-01
100,2007,5,8.250069415465953,0.2000810094662338,0.12805184605838965,6.627620569270337,2007-05-01
100,2007,6,8.621769682359492,0.146159784844081,0.09354226230021183,1.4908593231564091,2007-06-01
100,2007,7,8.550201914494346,0.1338012139469031,0.08563277692601799,13.72533468746837,2007-07-01
100,2007,8,8.387533902798461,0.0723808998581264,0.0463237759092009,3.4191877872636867,2007-08-01
100,2007,9,8.586326683193791,0.0759592682679779,0.04861393169150586,1.9066304225347928,2007-09-01
100,2007,10,8.45978052511546,0.099923578384134,0.06395109016584576,0.6377588807774419,2007-10-01
100,2007,11,8.271612531810778,0.0803151096342111,0.0514016701658951,1.3821277203814069,2007-11-01
100,2007,12,8.238420054326468,0.0585097427772195,0.03744623537742048,1.124409570136818,2007-12-01
100,2008,1,8.205249547400346,0.1008020996857722,0.0645133437988942,0.5512936996647796,2008-01-01
100,2008,2,8.385974028601789,0.1288333534881594,0.08245334623242202,0.853167809149738,2008-02-01
100,2008,3,8.049754331417855,0.0996537104467837,0.06377837468594157,4.080291648572691,2008-03-01
100,2008,4,8.261511529672745,0.0808804299161664,0.051763475146346494,1.5127465662496329,2008-04-01
100,2008,5,8.43223401283202,0.2001073474567426,0.12806870237231527,6.631236551738668,2008-05-01
100,2008,6,8.605329986940552,0.146159784844081,0.09354226230021183,1.515993494288048,2008-06-01
100,2008,7,8.55742507688917,0.1340689471083112,0.08580412614931916,13.723131034243414,2008-07-01
100,2008,8,8.41811344092365,0.0792536790223002,0.05072235457427213,3.328656468408954,2008-08-01
100,2008,9,8.584786772796127,0.0791959318928057,0.05068539641139565,1.6345566698512817,2008-09-01
100,2008,10,8.46467259638473,0.0949915098782417,0.060794566322074695,0.6377588807774419,2008-10-01
100,2008,11,8.25431959192126,0.0820455302248885,0.052509139343928646,1.3848034408530274,2008-11-01
100,2008,12,8.238230386886114,0.0851051336921206,0.054467285562957185,1.167275188684379,2008-12-01
100,2009,1,8.205127025231516,0.1008020996857722,0.0645133437988942,0.5539971240562257,2009-01-01
100,2009,2,8.385974028601789,0.1173208137069992,0.0750853207724795,0.8280106722573491,2009-02-01
100,2009,3,8.010572530112498,0.0997586042325855,0.06384550670885472,4.123567054260479,2009-03-01
100,2009,4,8.283087797609047,0.081793424923044,0.052347791950748165,1.5225655010846146,2009-04-01
100,2009,5,8.231445526659687,0.199860540453088,0.1279107458899763,6.634210123468021,2009-05-01
100,2009,6,8.623836485991934,0.146159784844081,0.09354226230021183,1.5159647425118137,2009-06-01
100,2009,7,8.553901800881881,0.133824070821193,0.08564740532556352,13.723131034243414,2009-07-01
100,2009,8,8.417766687686356,0.0756465405908458,0.04841378597814131,3.3599672208212352,2009-08-01
100,2009,9,8.584020139569201,0.0797821914795,0.051060602546879996,1.6752727459023375,2009-09-01
100,2009,10,8.462379831685336,0.0929543961342927,0.059490813525947324,0.6377588807774419,2009-10-01
100,2009,11,8.258408415199575,0.0865406027274496,0.055385985745567745,1.2992947974294784,2009-11-01
100,2009,12,8.23748673803532,0.066096413456919,0.04230170461242816,1.1356922555303883,2009-12-01
100,2010,1,8.205230732461283,0.1014496408624381,0.06492777015196038,0.5860804071764378,2010-01-01
100,2010,2,8.385974028601789,0.1222798227516262,0.07825908656104077,0.8504623842350526,2010-02-01
100,2010,3,8.037399434891773,0.1004938782594185,0.06431608208602783,4.128442298814679,2010-03-01
100,2010,4,8.261532364001603,0.0824250360235424,0.05275202305506713,1.509376917533949,2010-04-01
100,2010,5,8.529550308103152,0.1999906702592896,0.12799402896594533,6.642325432612417,2010-05-01
100,2010,6,8.542657967668026,0.146159784844081,0.09354226230021183,1.5838827676797171,2010-06-01
100,2010,7,8.577161703631171,0.135018568025831,0.08641188353653184,13.723131034243414,2010-07-01
100,2010,8,8.394916243691775,0.076888708669398,0.04920877354841472,3.326217948404784,2010-08-01
100,2010,9,8.592983366488962,0.0809707258694624,0.051821264556455936,1.6752727459023375,2010-09-01
100,2010,10,8.463238502602254,0.0952255230958386,0.0609443347813367,0.6377588807774419,2010-10-01
100,2010,11,8.260055120699436,0.0801662789349105,0.05130641851834272,1.3821277203814069,2010-11-01
100,2010,12,8.238230386886114,0.0589102774104998,0.03770257754271987,1.0464402304476117,2010-12-01
100,2011,1,8.20351909312427,0.1008020996857722,0.0645133437988942,0.5724655505973439,2011-01-01
100,2011,2,8.385974028601789,0.1288155929358379,0.08244197947893626,0.8519575541444089,2011-02-01
100,2011,3,8.037340694664755,0.1004938782594185,0.06431608208602783,4.128451967913315,2011-03-01
100,2011,4,8.282152933254778,0.0799200622650296,0.05114883984961894,1.4611790166444578,2011-04-01
100,2011,5,8.53924884217295,0.1999906702592896,0.12799402896594533,6.633595312907003,2011-05-01
100,2011,6,8.615633551090717,0.146159784844081,0.09354226230021183,1.5001227781595023,2011-06-01
100,2011,7,8.553922925607273,0.1338310340866267,0.08565186181544109,13.723131034243414,2011-07-01
100,2011,8,8.392042000062713,0.0735923588326556,0.04709910965289958,3.327411226517737,2011-08-01
100,2011,9,8.58475608190468,0.0763958870256183,0.04889336769639571,1.6345566698512817,2011-09-01
100,2011,10,8.465484952845896,0.1026726652744976,0.06571050577567847,0.6377588807774419,2011-10-01
100,2011,11,8.262794530861175,0.0801662789349105,0.05130641851834272,1.3821277203814069,2011-11-01
100,2011,12,8.238501927767834,0.0774014473729318,0.04953692631867635,1.0957645872330897,2011-12-01
100,2012,1,8.204407970051829,0.1008039044116501,0.06451449882345607,0.5554453250216976,2012-01-01
100,2012,2,8.385974028601789,0.1175547787115355,0.07523505837538272,0.8296706100872878,2012-02-01
100,2012,3,8.031511479543669,0.0996537104467837,0.06377837468594157,4.067815869713516,2012-03-01
100,2012,4,8.282149643425141,0.0799323129960526,0.05115668031747367,1.4630822869383937,2012-04-01
100,2012,5,8.553910052785017,0.2000810094662338,0.12805184605838965,6.557783080078112,2012-05-01
100,2012,6,8.598298832952937,0.146159784844081,0.09354226230021183,1.587354553935168,2012-06-01
100,2012,7,8.561582165369346,0.1336791219786245,0.08555463806631967,13.723131034243414,2012-07-01
100,2012,8,8.297845118851528,0.0683864987178191,0.043767359179404226,3.348329550308687,2012-08-01
100,2012,9,8.58640837219151,0.0759932953759035,0.04863570904057824,1.849764056994736,2012-09-01
100,2012,10,8.464679562424921,0.0952383364155159,0.06095253530593018,0.6377588807774419,2012-10-01
100,2012,11,8.257889084833192,0.082344971345307,0.052700781660996475,1.371174849626191,2012-11-01
100,2012,12,8.238671603858247,0.0550233393972797,0.03521493721425901,1.1747647202982998,2012-12-01
100,2013,1,8.203270604203443,0.1008039044116501,0.06451449882345607,0.5766224582458215,2013-01-01
100,2013,2,8.385974028601789,0.128828386131625,0.08245016712424001,0.8536478087428407,2013-02-01
100,2013,3,8.054421836578388,0.1004805559120903,0.0643075557837378,4.077407536125492,2013-03-01
100,2013,4,8.287485215680235,0.0799194592796294,0.05114845393896282,1.4801646418269252,2013-04-01
100,2013,5,8.591881683146504,0.1999906702592896,0.12799402896594533,6.542831993434358,2013-05-01
100,2013,6,8.603581376278004,0.146159784844081,0.09354226230021183,1.4860843796897774,2013-06-01
100,2013,7,8.554184614450092,0.1335993298796579,0.08550357112298106,13.723131034243414,2013-07-01
100,2013,8,8.409956560288387,0.0750136226295293,0.048008718482898755,3.3885154100292447,2013-08-01
100,2013,9,8.588958271698566,0.0759062154533414,0.0485799778901385,1.6345566698512817,2013-09-01
100,2013,10,8.466316812455718,0.0927616430841634,0.05936745157386458,0.6377588807774419,2013-10-01
100,2013,11,8.263926168445439,0.0877569551092711,0.05616445126993351,1.1737859831836188,2013-11-01
100,2013,12,8.238423663691249,0.0570332830058492,0.03650130112374349,1.0148201895367108,2013-12-01
100,2014,1,8.20532453318578,0.1014496408624381,0.06492777015196038,0.5724084805284422,2014-01-01
100,2014,2,8.385974028601789,0.1222798227516262,0.07825908656104077,0.8173174163466383,2014-02-01
100,2014,3,8.00292262084796,0.0998742836176824,0.06391954151531673,4.019462491537386,2014-03-01
100,2014,4,8.285890313971253,0.0817506593483619,0.052320421982951615,1.513059668579501,2014-04-01
100,2014,5,8.535289869091844,0.1999906702592896,0.12799402896594533,6.5538847078338165,2014-05-01
100,2014,6,8.598193870808092,0.146159784844081,0.09354226230021183,1.511148764910462,2014-06-01
100,2014,7,8.59667433158342,0.1357931394417743,0.08690760924273555,13.723131034243414,2014-07-01
100,2014,8,8.388757925173437,0.0723203234821231,0.04628500702855878,3.3662001380735123,2014-08-01
100,2014,9,8.591900546075973,0.0809707777040786,0.051821297730610304,1.9066304225347928,2014-09-01
100,2014,10,8.46579119061102,0.1023666446103158,0.06551465255060211,0.6377588807774419,2014-10-01
100,2014,11,8.25868464999683,0.0816869830391511,0.05227966914505671,1.3821277203814069,2014-11-01
100,2014,12,8.24011780510728,0.0586273136578287,0.03752148074101037,1.0294326974049994,2014-12-01
100,2015,1,8.205060702069524,0.1014496408624381,0.06492777015196038,0.5819604977581091,2015-01-01
100,2015,2,8.385974028601789,0.1173202219365355,0.07508494203938272,0.8426353703578995,2015-02-01
100,2015,3,8.023877199202934,0.0995244304257606,0.06369563547248679,4.1287502289937015,2015-03-01
100,2015,4,8.286860595979405,0.080179713427841,0.05131501659381824,1.4711916217414454,2015-04-01
100,2015,5,8.54679861510352,0.2080382813763288,0.13314450008085044,6.64119875326312,2015-05-01
100,2015,6,8.60297885603754,0.146159784844081,0.09354226230021183,1.524234033265386,2015-06-01
100,2015,7,8.596748649518343,0.1357816258964359,0.08690024057371896,13.723131034243414,2015-07-01
100,2015,8,8.41879967519926,0.0760293745768988,0.04865879972921523,3.4226740864975214,2015-08-01
100,2015,9,8.594171916318306,0.075184185113669,0.04811787847274816,1.6312492575519624,2015-09-01
100,2015,10,8.446813895376629,0.0991437774050582,0.06345201753923725,0.6377588807774419,2015-10-01
100,2015,11,8.301128105214827,0.0808006073052963,0.05171238867538963,1.3821277203814069,2015-11-01
100,2015,12,8.23897901246169,0.0581972923730167,0.037246267118730685,1.0617036486591622,2015-12-01
100,2016,1,8.20375594182781,0.1014496408624381,0.06492777015196038,0.5692567239345593,2016-01-01
100,2016,2,8.379209255966579,0.1173202219365355,0.07508494203938272,0.8406721318143449,2016-02-01
100,2016,3,8.045344816532275,0.0995244304257606,0.06369563547248679,4.153006002611802,2016-03-01
100,2016,4,8.270998248518142,0.0799131520963184,0.05114441734164377,1.4666459064865245,2016-04-01
100,2016,5,8.379400032927586,0.2001073474567426,0.12806870237231527,6.631939889033137,2016-05-01
100,2016,6,8.610968844705686,0.146159784844081,0.09354226230021183,1.4912310035617269,2016-06-01
100,2016,7,8.59228041741662,0.135373980722339,0.08663934766229696,13.723131034243414,2016-07-01
100,2016,8,8.668395608893062,0.0664127286616751,0.04250414634347206,3.390760769852135,2016-08-01
100,2016,9,8.570038403760844,0.0820059494302019,0.05248380763532921,1.631832738776205,2016-09-01
100,2016,10,8.452965545310667,0.1007742146521089,0.06449549737734969,0.6377588807774419,2016-10-01
100,2016,11,8.2997573319672,0.0881361576858902,0.05640714091896973,1.202914756342524,2016-11-01
100,2016,12,8.23910082377375,0.0593303986607237,0.03797145514286317,1.1191507770354605,2016-12-01
100,2017,1,8.204424316714807,0.1007985347749888,0.06451106225599283,0.5805980955578163,2017-01-01
100,2017,2,8.385974028601789,0.1173202219365355,0.07508494203938272,0.8414327775912768,2017-02-01
100,2017,3,8.033840926577817,0.0995244304257606,0.06369563547248679,4.072059306106158,2017-03-01
100,2017,4,8.26810170956734,0.0799763067684415,0.05118483633180256,1.463860978674835,2017-04-01
100,2017,5,8.537904825769104,0.2001073474567426,0.12806870237231527,6.636232405946853,2017-05-01
100,2017,6,8.600749951574672,0.146159784844081,0.09354226230021183,1.4877242817979468,2017-06-01
100,2017,7,8.54663142457547,0.1343518135194403,0.0859851606524418,13.723131034243414,2017-07-01
100,2017,8,8.314888390888697,0.0683241342241237,0.04372744590343917,3.3236906474272976,2017-08-01
100,2017,9,8.548714924106653,0.0824054281530076,0.052739474017924864,1.6324597577014786,2017-09-01
100,2017,10,8.452309949155266,0.1012429355134726,0.06479547872862247,0.6377588807774419,2017-10-01
100,2017,11,8.301181170535587,0.0806985158431213,0.05164705013959763,1.3821277203814069,2017-11-01
100,2017,12,8.23961499814813,0.0774014473729318,0.04953692631867635,1.083922920614782,2017-12-01
100,2018,1,8.206417780924363,0.1007985347749888,0.06451106225599283,0.5790636988864482,2018-01-01
100,2018,2,8.385974028601789,0.1173202219365355,0.07508494203938272,0.8321217468790029,2018-02-01
100,2018,3,8.038474757383216,0.0995244304257606,0.06369563547248679,4.073604387157444,2018-03-01
100,2018,4,8.287393856704442,0.0801990513279646,0.05132739284989734,1.4711916217414454,2018-04-01
100,2018,5,8.535532142085653,0.2001073474567426,0.12806870237231527,6.564939724625181,2018-05-01
100,2018,6,8.61730752710411,0.146159784844081,0.09354226230021183,1.5243886179529262,2018-06-01
100,2018,7,8.557274267714952,0.1339823452348533,0.08574870095030612,13.723131034243414,2018-07-01
100,2018,8,8.380030460541304,0.0738628344905762,0.047272214073968775,3.671491004400128,2018-08-01
100,2018,9,8.591900546075973,0.0809899854335915,0.051833590677498556,1.6345566698512817,2018-09-01
100,2018,10,8.454001197521805,0.1010632351208157,0.06468047047732205,0.6380798052422365,2018-10-01
100,2018,11,8.29885681077009,0.0881266287731374,0.056401042414807936,1.1741614602795976,2018-11-01
100,2018,12,8.241104580945056,0.0570018211518723,0.036481165537198275,1.0044615315390182,2018-12-01
100,2019,1,8.204346559577164,0.1007985347749888,0.06451106225599283,0.5549258718927372,2019-01-01
100,2019,2,8.385974028601789,0.1173202219365355,0.07508494203938272,0.8194589543594089,2019-02-01
100,2019,3,8.059444583154898,0.0995244304257606,0.06369563547248679,4.087026421480115,2019-03-01
100,2019,4,8.286070546867975,0.0819632447475133,0.052456476638408515,1.522653902518009,2019-04-01
100,2019,5,8.286377984914507,0.2001073474567426,0.12806870237231527,6.63186264185678,2019-05-01
100,2019,6,8.6157643954606,0.146159784844081,0.09354226230021183,1.527327535422501,2019-06-01
100,2019,7,8.550158047761567,0.1338585061467861,0.0856694439339431,13.723131034243414,2019-07-01
100,2019,8,8.386008145727647,0.0721999839827573,0.04620798974896467,3.364357205781904,2019-08-01
100,2019,9,8.583175620937967,0.075978501914799,0.048626241225471364,1.6345566698512817,2019-09-01
100,2019,10,8.453606860105504,0.0930127986788326,0.05952819115445286,0.6380798052422365,2019-10-01
100,2019,11,8.298731095099361,0.0881284566832968,0.05640221227730995,1.1735732721713794,2019-11-01
100,2019,12,8.241745559866718,0.0581998696356693,0.037247916566828354,0.9892412419755402,2019-12-01
100,2020,1,8.203269361630927,0.1007985347749888,0.06451106225599283,0.5677038934683551,2020-01-01
100,2020,2,8.29195933165212,0.1173202219365355,0.07508494203938272,0.8400810913201612,2020-02-01
100,2020,3,8.050304399404803,0.0995244304257606,0.06369563547248679,4.073687466302897,2020-03-01
100,2020,4,8.280576359239296,0.0808326709169364,0.0517329093868393,1.49461204369728,2020-04-01
100,2020,5,8.532159454605026,0.2001073474567426,0.12806870237231527,6.626541374488747,2020-05-01
100,2020,6,8.603468596517352,0.146159784844081,0.09354226230021183,1.502881444742836,2020-06-01
100,2020,7,8.557160191932402,0.1344277149025821,0.08603373753765255,13.723131034243414,2020-07-01
100,2020,8,8.389482580641264,0.0740792206781576,0.047410701234020865,3.3509930004708104,2020-08-01
100,2020,9,8.584613529693003,0.0759735873521913,0.04862309590540243,1.6345566698512817,2020-09-01
100,2020,10,8.439842880533027,0.1027353658785313,0.06575063416226003,0.6380798052422365,2020-10-01
100,2020,11,8.301082107520658,0.0806985158431213,0.05164705013959763,1.3821277203814069,2020-11-01
100,2020,12,8.241745559866718,0.0820086160656684,0.05248551428202777,1.089381319515834,2020-12-01
100,2021,1,8.205205895287671,0.1008020996857722,0.0645133437988942,0.5774913293592853,2021-01-01
100,2021,2,8.368644913208936,0.1173034938203059,0.07507423604499577,0.8407551639515952,2021-02-01
100,2021,3,8.038738903944033,0.0995244304257606,0.06369563547248679,4.131588401342938,2021-03-01
100,2021,4,8.261511529672745,0.0808658494423939,0.0517541436431321,1.5102369138015166,2021-04-01
100,2021,5,8.546129466435866,0.2000810094662338,0.12805184605838965,6.642133948203798,2021-05-01
100,2021,6,8.537606432040196,0.146159784844081,0.09354226230021183,1.5853743395625968,2021-06-01
100,2021,7,8.562045683421154,0.1336791219786245,0.08555463806631967,13.723131034243414,2021-07-01
100,2021,8,8.383451019346673,0.0732005238178183,0.04684833524340371,3.3885154100292447,2021-08-01
100,2021,9,8.583685146452607,0.0764161044559889,0.04890630685183289,1.6345566698512817,2021-09-01
100,2021,10,8.447993979816719,0.0989705296249943,0.06334113895999635,0.6380798052422365,2021-10-01
100,2021,11,8.305781146570078,0.0807222790384886,0.0516622585846327,1.3708671572725983,2021-11-01
100,2021,12,8.239188705883727,0.0581935413735317,0.03724386647906029,1.1256379284933855,2021-12-01
100,2022,1,8.204988517485086,0.1008020996857722,0.0645133437988942,0.5719870685334574,2022-01-01
100,2022,2,8.385974028601789,0.1173034938203059,0.07507423604499577,0.8288313017471375,2022-02-01
100,2022,3,8.046500675303234,0.0995244304257606,0.06369563547248679,4.142223526530006,2022-03-01
100,2022,4,8.260954648219162,0.0809211004370443,0.051789504279708354,1.5211505143008448,2022-04-01
100,2022,5,8.195236377010488,0.2000810094662338,0.12805184605838965,6.635133806899776,2022-05-01
100,2022,6,8.543126203117227,0.146159784844081,0.09354226230021183,1.577119033772061,2022-06-01
100,2022,7,8.558868151476362,0.1336842885071362,0.08555794464456717,13.723131034243414,2022-07-01
100,2022,8,8.66828687448693,0.0664584293301153,0.04253339477127379,3.325753102591137,2022-08-01
100,2022,9,8.591780426055214,0.0809461317502468,0.051805524320157954,1.6345566698512817,2022-09-01
100,2022,10,8.45403546635578,0.1010632351208157,0.06468047047732205,0.6379862030526303,2022-10-01
100,2022,11,8.300508909443332,0.0806985158431213,0.05164705013959763,1.3821277203814069,2022-11-01
100,2022,12,8.239188705883727,0.0789020662928886,0.0504973224274487,1.1560179194720317,2022-12-01
100,2023,1,8.204714821677793,0.1008020996857722,0.0645133437988942,0.5726287933371762,2023-01-01
100,2023,2,8.385974028601789,0.1173034938203059,0.07507423604499577,0.8461197461623444,2023-02-01
100,2023,3,8.046296072611744,0.0995244304257606,0.06369563547248679,4.067815904381504,2023-03-01
100,2023,4,8.26810170956734,0.0810483466864296,0.051870941879314944,1.5261846907113956,2023-04-01
100,2023,5,8.543573582032582,0.2000810094662338,0.12805184605838965,6.64119875326312,2023-05-01
100,2023,6,8.606503955699532,0.146159784844081,0.09354226230021183,1.4895814325405334,2023-06-01
100,2023,7,8.558868151476362,0.1336842885071362,0.08555794464456717,13.723131034243414,2023-07-01
100,2023,8,8.424135005920109,0.0758113119419748,0.04851923964286387,3.4226740864975214,2023-08-01
100,2023,9,8.568378345634112,0.0817871494986268,0.05234377567912115,1.6345566698512817,2023-09-01
100,2023,10,8.451947915279725,0.0912390471412043,0.05839299017037075,0.6379862030526303,2023-10-01
100,2023,11,8.300508909443332,0.0810570630288588,0.05187652033846964,1.3848034408530274,2023-11-01
100,2023,12,8.239188705883727,0.0819752803138763,0.05246417940088083,1.0940015760633497,2023-12-01
